system_name,exec_time,timestamp,timestamp_dt
4dhl__2__1.B_1.D__1.V_1.W_1.X,2.85,"2025-06-15 11:35:18,514",2025-06-15 11:35:18.514
4xqc__1__1.B__1.J,2.86,"2025-06-15 11:35:21,379",2025-06-15 11:35:21.379
6zc8__1__1.A__1.C,2.86,"2025-06-15 11:35:24,243",2025-06-15 11:35:24.243
8qv7__1__1.A__1.E,2.86,"2025-06-15 11:35:27,105",2025-06-15 11:35:27.105
5bzq__1__1.A__1.B,2.85,"2025-06-15 11:35:29,960",2025-06-15 11:35:29.960
3it3__1__1.B__1.D,2.87,"2025-06-15 11:35:32,829",2025-06-15 11:35:32.829
3p5y__1__1.A_1.B__1.E,2.85,"2025-06-15 11:35:35,680",2025-06-15 11:35:35.680
7nim__1__1.A__1.C,2.86,"2025-06-15 11:35:38,543",2025-06-15 11:35:38.543
4i02__1__1.A_1.E__1.H,2.85,"2025-06-15 11:35:41,394",2025-06-15 11:35:41.394
8w6p__1__1.A_1.B__1.E,2.87,"2025-06-15 11:35:44,259",2025-06-15 11:35:44.259
5uz0__1__1.A_1.B__1.F,2.86,"2025-06-15 11:35:47,116",2025-06-15 11:35:47.116
8akb__2__1.B__1.K,2.85,"2025-06-15 11:35:49,963",2025-06-15 11:35:49.963
8og9__1__1.A__1.C,2.85,"2025-06-15 11:35:52,811",2025-06-15 11:35:52.811
3wno__2__1.B__1.DA_1.G,2.87,"2025-06-15 11:35:55,677",2025-06-15 11:35:55.677
6fns__2__1.B__1.E,2.85,"2025-06-15 11:35:58,529",2025-06-15 11:35:58.529
4zwc__1__1.A__1.C,2.86,"2025-06-15 11:36:01,387",2025-06-15 11:36:01.387
2vft__1__1.A__1.B_1.C,2.85,"2025-06-15 11:36:04,233",2025-06-15 11:36:04.233
6i6x__1__1.A__1.G,2.85,"2025-06-15 11:36:07,079",2025-06-15 11:36:07.079
2ya3__1__1.C__1.D,2.86,"2025-06-15 11:36:09,940",2025-06-15 11:36:09.940
5m7u__1__1.A_1.B__1.D,2.85,"2025-06-15 11:36:12,788",2025-06-15 11:36:12.788
2uue__2__1.D_1.F__1.F_1.J,2.81,"2025-06-15 11:36:15,595",2025-06-15 11:36:15.595
6lfr__1__1.A__1.B,2.86,"2025-06-15 11:36:18,452",2025-06-15 11:36:18.452
5xjd__1__1.A_1.B__1.C,2.85,"2025-06-15 11:36:21,304",2025-06-15 11:36:21.304
5dw5__1__1.B__1.K,2.85,"2025-06-15 11:36:24,152",2025-06-15 11:36:24.152
6fnt__2__1.B__1.D,2.85,"2025-06-15 11:36:27,002",2025-06-15 11:36:27.002
2uag__1__1.A__1.B_1.D,2.95,"2025-06-15 11:36:29,947",2025-06-15 11:36:29.947
6a8p__3__1.C__1.F,2.83,"2025-06-15 11:36:32,776",2025-06-15 11:36:32.776
1oa2__3__1.C__1.I,2.86,"2025-06-15 11:36:35,632",2025-06-15 11:36:35.632
1v3e__1__1.B__1.I,2.84,"2025-06-15 11:36:38,474",2025-06-15 11:36:38.474
4xp9__1__1.A__1.H,2.78,"2025-06-15 11:36:41,252",2025-06-15 11:36:41.252
6kx8__2__1.B__1.D,2.9,"2025-06-15 11:36:44,151",2025-06-15 11:36:44.151
8b1b__1__1.A__1.C,2.84,"2025-06-15 11:36:46,993",2025-06-15 11:36:46.993
5a5w__1__1.A__1.B,2.85,"2025-06-15 11:36:49,841",2025-06-15 11:36:49.841
3r77__1__1.A_1.B__1.C,2.87,"2025-06-15 11:36:52,707",2025-06-15 11:36:52.707
4cyi__2__1.C__1.M_1.N,2.85,"2025-06-15 11:36:55,556",2025-06-15 11:36:55.556
8oep__2__1.C__1.D,2.83,"2025-06-15 11:36:58,389",2025-06-15 11:36:58.389
1u8v__1__1.A_1.B__1.F,2.84,"2025-06-15 11:37:01,228",2025-06-15 11:37:01.228
6ujj__1__1.A__1.B,2.81,"2025-06-15 11:37:04,036",2025-06-15 11:37:04.036
4cb5__1__1.A__1.B,2.85,"2025-06-15 11:37:06,885",2025-06-15 11:37:06.885
3ntp__1__1.A__1.B,2.85,"2025-06-15 11:37:09,734",2025-06-15 11:37:09.734
7e8q__1__1.A_1.C_1.D__1.J,2.83,"2025-06-15 11:37:12,559",2025-06-15 11:37:12.559
6t7g__2__1.B__1.L_1.M,2.82,"2025-06-15 11:37:15,381",2025-06-15 11:37:15.381
5o22__1__1.A__1.E,2.93,"2025-06-15 11:37:18,316",2025-06-15 11:37:18.316
3nqd__1__1.A_1.B__1.C,2.82,"2025-06-15 11:43:18,840",2025-06-15 11:43:18.840
5svl__2__3.B__3.T,2.87,"2025-06-15 11:43:21,708",2025-06-15 11:43:21.708
7khx__1__1.B__1.E,2.87,"2025-06-15 11:43:24,575",2025-06-15 11:43:24.575
7y4o__1__1.B__1.D,2.89,"2025-06-15 11:43:27,465",2025-06-15 11:43:27.465
7ow2__1__1.A_1.C_1.E_1.G__1.E_1.G,2.87,"2025-06-15 11:43:30,340",2025-06-15 11:43:30.340
3vv0__1__1.A__1.B,2.8,"2025-06-15 11:43:33,137",2025-06-15 11:43:33.137
3ju4__1__1.A_2.A_3.A__1.B,2.83,"2025-06-15 11:43:35,963",2025-06-15 11:43:35.963
2w0w__1__3.A__3.B,2.88,"2025-06-15 11:43:38,844",2025-06-15 11:43:38.844
4j6w__1__1.C_1.E__1.W,2.78,"2025-06-15 11:43:41,621",2025-06-15 11:43:41.621
3ltp__1__1.A_1.B__1.D,2.88,"2025-06-15 11:43:44,500",2025-06-15 11:43:44.500
2hmw__1__4.A_4.B__4.D,2.8,"2025-06-15 11:43:47,299",2025-06-15 11:43:47.299
5l6v__4__1.N_1.P__1.OA,2.88,"2025-06-15 11:43:50,183",2025-06-15 11:43:50.183
6flu__1__1.B__1.R,2.86,"2025-06-15 11:43:53,046",2025-06-15 11:43:53.046
5f2n__1__1.B__1.E_1.F,2.86,"2025-06-15 11:43:55,905",2025-06-15 11:43:55.905
8t5k__1__1.A_2.A__1.B_2.B,2.85,"2025-06-15 11:43:58,758",2025-06-15 11:43:58.758
6x5t__2__1.D__1.Q,2.84,"2025-06-15 11:44:01,599",2025-06-15 11:44:01.599
5qpg__1__2.A__2.H,2.89,"2025-06-15 11:44:04,485",2025-06-15 11:44:04.485
1bcj__1__1.B__1.I_1.K,2.85,"2025-06-15 11:44:07,338",2025-06-15 11:44:07.338
2xd9__1__4.A_4.C__4.F,2.86,"2025-06-15 11:44:10,195",2025-06-15 11:44:10.195
7a0c__2__1.B__1.T_1.U,2.86,"2025-06-15 11:44:13,057",2025-06-15 11:44:13.057
6fhv__1__3.A__3.G,2.86,"2025-06-15 11:44:15,920",2025-06-15 11:44:15.920
8iw6__1__1.A_1.B__1.F,2.86,"2025-06-15 11:44:18,784",2025-06-15 11:44:18.784
4agi__1__1.C__1.W,2.9,"2025-06-15 11:44:21,688",2025-06-15 11:44:21.688
6ddh__1__2.A__2.B,2.85,"2025-06-15 11:44:24,541",2025-06-15 11:44:24.541
5odi__1__1.A_1.G__1.N,2.86,"2025-06-15 11:44:27,404",2025-06-15 11:44:27.404
6apl__1__1.A__1.G,2.86,"2025-06-15 11:44:30,267",2025-06-15 11:44:30.267
6e07__4__1.F__1.QA,2.87,"2025-06-15 11:44:33,136",2025-06-15 11:44:33.136
5o3w__4__1.D__1.H,2.85,"2025-06-15 11:44:35,990",2025-06-15 11:44:35.990
5l58__1__1.A_2.A__1.C_2.C,2.85,"2025-06-15 11:44:38,841",2025-06-15 11:44:38.841
3bk2__1__2.A__2.E,2.87,"2025-06-15 11:44:41,708",2025-06-15 11:44:41.708
6xuq__1__2.A__2.B_2.C_2.E,2.87,"2025-06-15 11:44:44,576",2025-06-15 11:44:44.576
1n2k__1__2.A__2.B,2.9,"2025-06-15 11:44:47,475",2025-06-15 11:44:47.475
3p5p__1__1.A__1.B_1.C_1.E,2.87,"2025-06-15 11:44:50,344",2025-06-15 11:44:50.344
1rwo__1__2.A_2.B__2.C,2.88,"2025-06-15 11:44:53,226",2025-06-15 11:44:53.226
4tlb__1__1.A_1.F__1.V_1.W,2.83,"2025-06-15 11:44:56,061",2025-06-15 11:44:56.061
5bzp__1__1.A__1.B,2.86,"2025-06-15 11:44:58,923",2025-06-15 11:44:58.923
3qmr__1__1.A_1.B__1.C,2.87,"2025-06-15 11:45:01,794",2025-06-15 11:45:01.794
3lhu__1__1.A_1.B__1.C,2.85,"2025-06-15 11:45:04,648",2025-06-15 11:45:04.648
5auo__1__1.B_2.B__1.F_1.G,2.83,"2025-06-15 11:45:07,479",2025-06-15 11:45:07.479
4dch__1__1.A__1.C,2.85,"2025-06-15 11:45:10,332",2025-06-15 11:45:10.332
3i27__2__1.C_1.D__1.L,2.83,"2025-06-15 11:45:13,158",2025-06-15 11:45:13.158
5wgt__2__1.A_2.A__1.O,2.83,"2025-06-15 11:45:15,987",2025-06-15 11:45:15.987
7zbv__1__1.A__1.B_1.E,2.86,"2025-06-15 11:45:18,849",2025-06-15 11:45:18.849
5x72__1__1.A__1.B_1.C,2.86,"2025-06-15 11:45:21,707",2025-06-15 11:45:21.707
2dew__1__2.A__2.B_2.H,2.83,"2025-06-15 11:45:24,538",2025-06-15 11:45:24.538
5lnr__1__3.A_3.D__3.N,2.89,"2025-06-15 11:45:27,424",2025-06-15 11:45:27.424
5lia__1__1.A__1.D_1.M,2.85,"2025-06-15 11:45:30,276",2025-06-15 11:45:30.276
1j1m__1__1.A__1.B,2.84,"2025-06-15 11:45:33,116",2025-06-15 11:45:33.116
8dc6__3__1.C__1.U,2.77,"2025-06-15 11:45:35,891",2025-06-15 11:45:35.891
1esw__1__1.A__1.B_1.D,2.86,"2025-06-15 11:45:38,754",2025-06-15 11:45:38.754
7t9z__2__1.B__1.E,2.83,"2025-06-15 11:45:41,583",2025-06-15 11:45:41.583
5a88__4__1.D__1.P_1.Q_1.R,2.84,"2025-06-15 11:45:44,427",2025-06-15 11:45:44.427
8ede__1__1.A__1.C,2.85,"2025-06-15 11:45:47,275",2025-06-15 11:45:47.275
6tvn__4__1.D__1.L,2.87,"2025-06-15 11:45:50,144",2025-06-15 11:45:50.144
3thc__2__1.B__1.P,2.85,"2025-06-15 11:45:52,998",2025-06-15 11:45:52.998
2vkh__1__1.A__1.D_1.E,2.86,"2025-06-15 11:45:55,863",2025-06-15 11:45:55.863
1h33__1__1.A__1.D,2.89,"2025-06-15 11:45:58,751",2025-06-15 11:45:58.751
2yqh__1__1.A__1.C,2.84,"2025-06-15 11:46:01,596",2025-06-15 11:46:01.596
3bwk__1__1.B_1.D__1.G,2.85,"2025-06-15 11:46:04,446",2025-06-15 11:46:04.446
5bzb__1__1.C_1.D__1.O,2.8,"2025-06-15 11:46:07,249",2025-06-15 11:46:07.249
6r4y__1__1.A_1.D__1.D_1.E,2.85,"2025-06-15 11:46:10,100",2025-06-15 11:46:10.100
5j61__3__1.E_1.F__1.M,2.85,"2025-06-15 11:46:12,952",2025-06-15 11:46:12.952
1ia9__1__1.B__1.G,2.84,"2025-06-15 11:46:15,791",2025-06-15 11:46:15.791
2oz2__1__2.A_2.B__2.F_2.L,2.83,"2025-06-15 11:46:18,621",2025-06-15 11:46:18.621
6gid__1__1.A__1.C,2.88,"2025-06-15 11:46:21,500",2025-06-15 11:46:21.500
8eg6__2__1.G_1.H__1.AA,2.84,"2025-06-15 11:46:24,341",2025-06-15 11:46:24.341
3bex__2__1.C_1.D__1.L,2.84,"2025-06-15 11:46:27,181",2025-06-15 11:46:27.181
2cix__1__1.A__1.E_1.F_1.S,2.86,"2025-06-15 11:46:30,039",2025-06-15 11:46:30.039
1ogp__1__1.A__1.J,3.14,"2025-06-15 11:46:33,178",2025-06-15 11:46:33.178
2o6p__1__1.A__1.F,2.9,"2025-06-15 11:46:36,080",2025-06-15 11:46:36.080
3x0b__1__1.A_1.B__1.E,2.82,"2025-06-15 11:46:38,896",2025-06-15 11:46:38.896
1l4y__1__1.A__1.B_1.H,2.85,"2025-06-15 11:46:41,744",2025-06-15 11:46:41.744
4a7g__1__1.B__1.O,2.81,"2025-06-15 11:46:44,557",2025-06-15 11:46:44.557
3jvv__1__2.B__2.G_2.H,2.85,"2025-06-15 11:46:47,408",2025-06-15 11:46:47.408
3k56__2__2.B__2.F_2.G,2.85,"2025-06-15 11:46:50,259",2025-06-15 11:46:50.259
3nkn__1__1.A__1.D,2.85,"2025-06-15 11:46:53,110",2025-06-15 11:46:53.110
1yk0__1__1.B__1.D,2.84,"2025-06-15 11:46:55,948",2025-06-15 11:46:55.948
4txe__1__1.A__1.B,2.83,"2025-06-15 11:46:58,779",2025-06-15 11:46:58.779
8jyf__1__1.B__1.F,2.84,"2025-06-15 11:47:01,620",2025-06-15 11:47:01.620
4l1r__2__1.B_3.B__1.K,2.83,"2025-06-15 11:47:04,450",2025-06-15 11:47:04.450
8gkf__1__1.A__1.J,2.87,"2025-06-15 11:47:07,321",2025-06-15 11:47:07.321
7cfd__1__1.A__1.B,2.84,"2025-06-15 11:47:10,162",2025-06-15 11:47:10.162
6h15__1__1.D__1.G,2.85,"2025-06-15 11:47:13,011",2025-06-15 11:47:13.011
2gfk__1__1.A__1.C_1.D_1.G,2.86,"2025-06-15 11:47:15,870",2025-06-15 11:47:15.870
7u8y__1__1.B__1.G_1.H_1.I_1.J,2.85,"2025-06-15 11:47:18,720",2025-06-15 11:47:18.720
4pht__1__1.A_1.B__1.H_1.I,2.87,"2025-06-15 11:47:21,586",2025-06-15 11:47:21.586
8hx7__1__1.A__1.C,2.89,"2025-06-15 11:47:24,473",2025-06-15 11:47:24.473
7crz__1__1.A__1.B_1.C,2.82,"2025-06-15 11:47:27,290",2025-06-15 11:47:27.290
1qnf__1__1.A__1.C,2.85,"2025-06-15 11:47:30,140",2025-06-15 11:47:30.140
8r3d__1__1.B_1.E__1.J,2.86,"2025-06-15 11:47:32,997",2025-06-15 11:47:32.997
3w6f__1__1.A__1.E,2.76,"2025-06-15 11:47:35,758",2025-06-15 11:47:35.758
8b1a__1__1.A__1.C,2.77,"2025-06-15 11:47:38,526",2025-06-15 11:47:38.526
5yea__2__1.B__1.G,2.85,"2025-06-15 11:47:41,372",2025-06-15 11:47:41.372
2fqw__1__1.A__1.B,2.86,"2025-06-15 11:47:44,229",2025-06-15 11:47:44.229
5odc__1__1.A_1.G__1.SA,2.82,"2025-06-15 11:47:47,049",2025-06-15 11:47:47.049
7c1y__1__1.A_1.B__1.D,2.85,"2025-06-15 11:47:49,900",2025-06-15 11:47:49.900
1siw__1__1.B_1.C__1.L,2.83,"2025-06-15 11:47:52,730",2025-06-15 11:47:52.730
5qtp__1__1.A_1.B__1.G,2.83,"2025-06-15 11:47:55,561",2025-06-15 11:47:55.561
7pwy__1__1.A_1.B__1.I_1.J,2.85,"2025-06-15 11:47:58,412",2025-06-15 11:47:58.412
5hvh__1__1.A__1.E,2.83,"2025-06-15 11:48:01,245",2025-06-15 11:48:01.245
3lgm__1__1.A__1.C,2.91,"2025-06-15 11:48:04,153",2025-06-15 11:48:04.153
6wvh__1__1.A__1.C,2.82,"2025-06-15 11:48:06,976",2025-06-15 11:48:06.976
1zef__1__2.A__2.D,2.9,"2025-06-15 11:48:09,871",2025-06-15 11:48:09.871
4jt8__1__1.A__1.C,2.85,"2025-06-15 11:48:12,725",2025-06-15 11:48:12.725
1gtk__1__1.A__1.B,2.82,"2025-06-15 11:48:15,545",2025-06-15 11:48:15.545
3rlu__1__1.A_1.B__1.D,2.85,"2025-06-15 11:48:18,394",2025-06-15 11:48:18.394
4jaf__1__1.B_3.B__1.H,2.86,"2025-06-15 11:48:21,258",2025-06-15 11:48:21.258
2y71__1__1.A_3.A__3.B,2.84,"2025-06-15 11:48:24,101",2025-06-15 11:48:24.101
4azm__1__1.A_1.B__1.C,2.82,"2025-06-15 11:48:26,926",2025-06-15 11:48:26.926
4edh__1__1.A__1.C_1.D_1.E,2.86,"2025-06-15 11:48:29,784",2025-06-15 11:48:29.784
3h65__1__2.A__2.B_2.C_2.D_2.E_2.F,2.85,"2025-06-15 11:48:32,637",2025-06-15 11:48:32.637
3lhy__1__1.A_1.B__1.C,2.88,"2025-06-15 11:48:35,518",2025-06-15 11:48:35.518
1q92__1__1.A__1.C,2.85,"2025-06-15 11:48:38,372",2025-06-15 11:48:38.372
8b1e__1__1.A__1.C,2.85,"2025-06-15 11:48:41,221",2025-06-15 11:48:41.221
5jau__1__1.A__1.E,2.82,"2025-06-15 11:48:44,041",2025-06-15 11:48:44.041
6tn2__1__1.A__1.B,2.84,"2025-06-15 11:48:46,886",2025-06-15 11:48:46.886
4np3__1__1.A__1.B_1.D_1.E,2.76,"2025-06-15 11:48:49,644",2025-06-15 11:48:49.644
6hmh__1__1.A__1.B_1.D_1.E,2.83,"2025-06-15 11:48:52,475",2025-06-15 11:48:52.475
6gw2__1__1.A__1.C,2.85,"2025-06-15 11:48:55,329",2025-06-15 11:48:55.329
2x65__1__1.B__1.J_1.K,2.85,"2025-06-15 11:48:58,175",2025-06-15 11:48:58.175
3w0t__1__1.A_1.B__1.F_1.G,2.83,"2025-06-15 11:49:01,008",2025-06-15 11:49:01.008
4glx__1__1.D__1.G,2.85,"2025-06-15 11:49:03,856",2025-06-15 11:49:03.856
6wqt__1__1.A__1.C,2.85,"2025-06-15 11:49:06,704",2025-06-15 11:49:06.704
8tjc__1__1.B__1.N,2.85,"2025-06-15 11:49:09,555",2025-06-15 11:49:09.555
3wjw__1__1.A_2.A__2.B,2.83,"2025-06-15 11:49:12,380",2025-06-15 11:49:12.380
3b1e__1__1.A_1.B__1.F_1.J,2.84,"2025-06-15 11:49:15,217",2025-06-15 11:49:15.217
5wdk__1__1.F__1.W,2.86,"2025-06-15 11:49:18,072",2025-06-15 11:49:18.072
1lqv__2__1.B__1.J,2.91,"2025-06-15 11:55:04,318",2025-06-15 11:55:04.318
7x11__1__1.D__1.P,2.88,"2025-06-15 11:55:07,194",2025-06-15 11:55:07.194
2zgz__1__1.A__1.C_1.E,2.87,"2025-06-15 11:55:10,069",2025-06-15 11:55:10.069
2qcx__1__1.B__1.D,2.87,"2025-06-15 11:55:12,940",2025-06-15 11:55:12.940
2vkd__1__1.A__1.D_1.E,2.85,"2025-06-15 11:55:15,788",2025-06-15 11:55:15.788
2yc3__1__2.A__2.B,2.87,"2025-06-15 11:55:18,656",2025-06-15 11:55:18.656
5hmy__1__1.A__1.D,2.87,"2025-06-15 11:55:21,528",2025-06-15 11:55:21.528
4mwf__2__1.C__1.L,2.83,"2025-06-15 11:55:24,358",2025-06-15 11:55:24.358
4hsi__2__1.B_2.B__2.K,2.85,"2025-06-15 11:55:27,209",2025-06-15 11:55:27.209
5nmt__1__1.B__1.E,2.86,"2025-06-15 11:55:30,073",2025-06-15 11:55:30.073
5n0m__1__2.A__2.B_2.I,2.85,"2025-06-15 11:55:32,922",2025-06-15 11:55:32.922
1jep__5__1.A_2.A__1.E_1.F,2.85,"2025-06-15 11:55:35,773",2025-06-15 11:55:35.773
4pkr__1__1.A__1.B_1.C_1.E,2.86,"2025-06-15 11:55:38,631",2025-06-15 11:55:38.631
6yy6__1__1.A__1.E,2.83,"2025-06-15 11:55:41,460",2025-06-15 11:55:41.460
5h42__1__1.A__1.C,2.86,"2025-06-15 11:55:44,325",2025-06-15 11:55:44.325
3lhw__1__1.A_1.B__1.C,2.84,"2025-06-15 11:55:47,162",2025-06-15 11:55:47.162
6i34__1__1.B__1.L,2.87,"2025-06-15 11:55:50,036",2025-06-15 11:55:50.036
6mx3__1__1.A_1.B__1.C_1.D,2.85,"2025-06-15 11:55:52,883",2025-06-15 11:55:52.883
4n7m__1__1.A_1.B__1.C,2.87,"2025-06-15 11:55:55,749",2025-06-15 11:55:55.749
4yco__3__1.C__1.J,2.87,"2025-06-15 11:55:58,621",2025-06-15 11:55:58.621
6m47__1__1.A__1.G,2.86,"2025-06-15 11:56:01,485",2025-06-15 11:56:01.485
2v0n__1__1.A_1.B__1.Q_1.R,2.87,"2025-06-15 11:56:04,356",2025-06-15 11:56:04.356
5bzm__1__1.A__1.B,2.87,"2025-06-15 11:56:07,225",2025-06-15 11:56:07.225
3jsa__1__2.A__2.B,2.88,"2025-06-15 11:56:10,102",2025-06-15 11:56:10.102
7vzn__1__1.A_1.B__1.S_1.T_1.U,2.86,"2025-06-15 11:56:12,966",2025-06-15 11:56:12.966
5o1j__1__1.A__1.B_1.D,2.85,"2025-06-15 11:56:15,818",2025-06-15 11:56:15.818
7t8f__1__1.A_1.B__1.E_1.H,2.83,"2025-06-15 11:56:18,645",2025-06-15 11:56:18.645
6yab__2__1.B__1.I,2.87,"2025-06-15 11:56:21,517",2025-06-15 11:56:21.517
7qu9__2__1.B__1.G,2.88,"2025-06-15 11:56:24,396",2025-06-15 11:56:24.396
2pnc__1__1.B__1.O,3.18,"2025-06-15 11:56:27,575",2025-06-15 11:56:27.575
4rvh__1__1.A__1.D,3.15,"2025-06-15 11:56:30,720",2025-06-15 11:56:30.720
5vro__1__1.A_1.B__1.C,2.84,"2025-06-15 11:56:33,560",2025-06-15 11:56:33.560
6kal__1__1.A__1.G_1.H,2.84,"2025-06-15 11:56:36,399",2025-06-15 11:56:36.399
6a9a__1__1.A_2.A__2.C_2.D,2.85,"2025-06-15 11:56:39,253",2025-06-15 11:56:39.253
4jp4__1__1.A_1.B__1.I_1.N,2.85,"2025-06-15 11:56:42,105",2025-06-15 11:56:42.105
6u5y__2__1.B__1.D,2.8,"2025-06-15 11:56:44,905",2025-06-15 11:56:44.905
1dvr__1__1.A_1.B__1.C,2.86,"2025-06-15 11:56:47,762",2025-06-15 11:56:47.762
3ayg__2__2.A__2.B_2.C_2.E,3.3,"2025-06-15 11:56:51,064",2025-06-15 11:56:51.064
4kax__1__1.B__1.H,2.78,"2025-06-15 11:56:53,844",2025-06-15 11:56:53.844
8p0m__1__1.C__1.L,2.86,"2025-06-15 11:56:56,707",2025-06-15 11:56:56.707
7bo7__1__1.A__1.C,2.84,"2025-06-15 11:56:59,545",2025-06-15 11:56:59.545
3d1r__1__1.A__1.B_1.D,2.86,"2025-06-15 11:57:02,404",2025-06-15 11:57:02.404
5vr7__1__1.A_1.B__1.C,2.84,"2025-06-15 11:57:05,246",2025-06-15 11:57:05.246
5d61__1__1.A__1.D_1.L,2.88,"2025-06-15 11:57:08,123",2025-06-15 11:57:08.123
1nx9__1__1.A__1.E,2.85,"2025-06-15 11:57:10,972",2025-06-15 11:57:10.972
5eno__1__1.C__1.G,2.86,"2025-06-15 11:57:13,831",2025-06-15 11:57:13.831
6pyy__1__1.D__1.P,2.85,"2025-06-15 11:57:16,680",2025-06-15 11:57:16.680
2nw8__1__1.A_1.B_2.A__2.D,2.81,"2025-06-15 11:57:19,491",2025-06-15 11:57:19.491
6gy9__1__1.A_1.B__1.C,2.88,"2025-06-15 11:57:22,367",2025-06-15 11:57:22.367
8qth__1__1.A__1.B,2.84,"2025-06-15 11:57:25,208",2025-06-15 11:57:25.208
5ml8__1__1.A__1.B,2.79,"2025-06-15 11:57:27,998",2025-06-15 11:57:27.998
4ffg__2__1.B__1.F,2.85,"2025-06-15 11:57:30,844",2025-06-15 11:57:30.844
2j0y__1__1.C__1.H,2.85,"2025-06-15 11:57:33,691",2025-06-15 11:57:33.691
7w2g__1__1.A__1.M,2.85,"2025-06-15 11:57:36,538",2025-06-15 11:57:36.538
6f1q__1__1.A_3.A__3.D,3.21,"2025-06-15 11:57:39,753",2025-06-15 11:57:39.753
2q8i__1__1.A_2.A_2.B__2.F,2.85,"2025-06-15 11:57:42,603",2025-06-15 11:57:42.603
6wuu__1__1.A__1.E,2.87,"2025-06-15 11:57:45,475",2025-06-15 11:57:45.475
2wgs__1__1.G__1.Y,2.83,"2025-06-15 11:57:48,308",2025-06-15 11:57:48.308
7loo__1__1.C_1.D__1.FA_1.HA,2.83,"2025-06-15 11:57:51,137",2025-06-15 11:57:51.137
3nqg__1__1.A_1.B__1.E,2.85,"2025-06-15 11:57:53,990",2025-06-15 11:57:53.990
4gnv__1__1.B__1.G,2.84,"2025-06-15 11:57:56,829",2025-06-15 11:57:56.829
4u2y__1__1.B__1.D,2.87,"2025-06-15 11:57:59,699",2025-06-15 11:57:59.699
5df5__2__1.B__1.G,2.9,"2025-06-15 11:58:02,600",2025-06-15 11:58:02.600
2wcx__1__1.A__1.D,2.84,"2025-06-15 11:58:05,441",2025-06-15 11:58:05.441
2bxa__1__1.A__1.D,2.86,"2025-06-15 11:58:08,298",2025-06-15 11:58:08.298
8get__1__1.C__1.P,2.85,"2025-06-15 11:58:11,153",2025-06-15 11:58:11.153
8caa__1__1.B__1.F,2.85,"2025-06-15 11:58:14,001",2025-06-15 11:58:14.001
4mpe__1__1.A__1.B,2.85,"2025-06-15 11:58:16,853",2025-06-15 11:58:16.853
7mfp__1__1.A_1.B__1.I,2.84,"2025-06-15 11:58:19,694",2025-06-15 11:58:19.694
3b6p__2__1.D__1.N_1.O_1.P,2.83,"2025-06-15 11:58:22,521",2025-06-15 11:58:22.521
4mlp__1__1.A__1.E,2.85,"2025-06-15 11:58:25,366",2025-06-15 11:58:25.366
4d4b__1__1.A__1.C_1.E,2.83,"2025-06-15 11:58:28,200",2025-06-15 11:58:28.200
5kgp__1__1.B__1.D_1.L,2.79,"2025-06-15 11:58:30,994",2025-06-15 11:58:30.994
5zk4__2__1.B__1.J_1.N,2.84,"2025-06-15 11:58:33,838",2025-06-15 11:58:33.838
1tcb__1__1.A__1.C,2.85,"2025-06-15 11:58:36,687",2025-06-15 11:58:36.687
3vw2__1__1.A__1.E,2.83,"2025-06-15 11:58:39,522",2025-06-15 11:58:39.522
8wsm__1__1.A__1.D,2.85,"2025-06-15 11:58:42,369",2025-06-15 11:58:42.369
4fx8__1__1.A_1.B__1.C,2.85,"2025-06-15 11:58:45,221",2025-06-15 11:58:45.221
8bv3__1__1.B_1.C__1.I_1.L,2.86,"2025-06-15 11:58:48,086",2025-06-15 11:58:48.086
3ue1__1__1.B__1.D,2.83,"2025-06-15 11:58:50,919",2025-06-15 11:58:50.919
3e4w__2__1.B__1.J_1.L_1.M,3.0,"2025-06-15 11:58:53,921",2025-06-15 11:58:53.921
6m06__2__1.B__1.D,2.83,"2025-06-15 11:58:56,747",2025-06-15 11:58:56.747
6rtw__1__1.A__1.D,2.85,"2025-06-15 11:58:59,597",2025-06-15 11:58:59.597
6g9s__1__1.A__1.B,2.82,"2025-06-15 11:59:02,419",2025-06-15 11:59:02.419
4fju__1__1.A_1.B__1.E,2.85,"2025-06-15 11:59:05,268",2025-06-15 11:59:05.268
4gmd__2__1.D__1.O,2.84,"2025-06-15 11:59:08,107",2025-06-15 11:59:08.107
6pe3__1__1.A__1.B,2.84,"2025-06-15 11:59:10,948",2025-06-15 11:59:10.948
8k5y__1__1.A__1.H,2.83,"2025-06-15 11:59:13,782",2025-06-15 11:59:13.782
7n4w__1__2.A__2.D,2.85,"2025-06-15 11:59:16,630",2025-06-15 11:59:16.630
6f22__1__1.A__1.C,2.83,"2025-06-15 11:59:19,463",2025-06-15 11:59:19.463
3bos__1__1.A_1.B__1.M_1.P_1.U,2.85,"2025-06-15 11:59:22,311",2025-06-15 11:59:22.311
8bq4__1__1.B__1.D,2.8,"2025-06-15 11:59:25,116",2025-06-15 11:59:25.116
2aph__3__2.B_2.D__2.D_2.H,2.83,"2025-06-15 11:59:27,941",2025-06-15 11:59:27.941
1z82__1__1.A_1.B__1.C_1.J,2.82,"2025-06-15 11:59:30,758",2025-06-15 11:59:30.758
4c49__3__1.C__1.G,2.85,"2025-06-15 11:59:33,606",2025-06-15 11:59:33.606
3zds__2__2.F_2.J__2.Y_2.Z,2.85,"2025-06-15 11:59:36,454",2025-06-15 11:59:36.454
