target_id,method,model_id,ref_prot_path,ref_lig_path,pred_complex_path,rmsd,n_atoms,pocket_atoms,success,error
3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G,,1,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G/predictions/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G_model_1.pdb,,,,False,Too few common CA atoms to superpose: 0
3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G,,0,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G/predictions/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G_model_0.pdb,,,,False,Too few common CA atoms to superpose: 0
3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G,,2,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G/predictions/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G_model_2.pdb,,,,False,Too few common CA atoms to superpose: 0
3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G,,3,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G/predictions/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G_model_3.pdb,,,,False,Too few common CA atoms to superpose: 0
3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G,,7,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G/predictions/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G/3qw7__1__1.A_1.B__1.B_1.C_1.F_1.G_model_7.pdb,,,,False,Too few common CA atoms to superpose: 0
5j3z__2__1.B__1.S,mcs,8,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5j3z__2__1.B__1.S/5j3z__2__1.B__1.S_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5j3z__2__1.B__1.S/5j3z__2__1.B__1.S_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5j3z__2__1.B__1.S/predictions/5j3z__2__1.B__1.S/5j3z__2__1.B__1.S_model_8.pdb,0.0,29.0,14.0,True,
5j3z__2__1.B__1.S,mcs,9,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5j3z__2__1.B__1.S/5j3z__2__1.B__1.S_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5j3z__2__1.B__1.S/5j3z__2__1.B__1.S_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5j3z__2__1.B__1.S/predictions/5j3z__2__1.B__1.S/5j3z__2__1.B__1.S_model_9.pdb,0.0,29.0,14.0,True,
5j3z__2__1.B__1.S,mcs,4,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5j3z__2__1.B__1.S/5j3z__2__1.B__1.S_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5j3z__2__1.B__1.S/5j3z__2__1.B__1.S_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5j3z__2__1.B__1.S/predictions/5j3z__2__1.B__1.S/5j3z__2__1.B__1.S_model_4.pdb,0.0,29.0,14.0,True,
5j3z__2__1.B__1.S,mcs,5,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5j3z__2__1.B__1.S/5j3z__2__1.B__1.S_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5j3z__2__1.B__1.S/5j3z__2__1.B__1.S_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5j3z__2__1.B__1.S/predictions/5j3z__2__1.B__1.S/5j3z__2__1.B__1.S_model_5.pdb,0.0,29.0,14.0,True,
5j3z__2__1.B__1.S,mcs,7,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5j3z__2__1.B__1.S/5j3z__2__1.B__1.S_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5j3z__2__1.B__1.S/5j3z__2__1.B__1.S_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5j3z__2__1.B__1.S/predictions/5j3z__2__1.B__1.S/5j3z__2__1.B__1.S_model_7.pdb,0.0,29.0,14.0,True,
8f1g__1__1.A__1.C,mcs,1,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8f1g__1__1.A__1.C/8f1g__1__1.A__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8f1g__1__1.A__1.C/8f1g__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_8f1g__1__1.A__1.C/predictions/8f1g__1__1.A__1.C/8f1g__1__1.A__1.C_model_1.pdb,0.7449303248711947,29.0,19.0,True,
8f1g__1__1.A__1.C,mcs,0,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8f1g__1__1.A__1.C/8f1g__1__1.A__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8f1g__1__1.A__1.C/8f1g__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_8f1g__1__1.A__1.C/predictions/8f1g__1__1.A__1.C/8f1g__1__1.A__1.C_model_0.pdb,0.7463041060880614,29.0,19.0,True,
8f1g__1__1.A__1.C,mcs,2,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8f1g__1__1.A__1.C/8f1g__1__1.A__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8f1g__1__1.A__1.C/8f1g__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_8f1g__1__1.A__1.C/predictions/8f1g__1__1.A__1.C/8f1g__1__1.A__1.C_model_2.pdb,0.7444601856561711,29.0,19.0,True,
8f1g__1__1.A__1.C,mcs,3,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8f1g__1__1.A__1.C/8f1g__1__1.A__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8f1g__1__1.A__1.C/8f1g__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_8f1g__1__1.A__1.C/predictions/8f1g__1__1.A__1.C/8f1g__1__1.A__1.C_model_3.pdb,0.7464658224786289,29.0,19.0,True,
8f1g__1__1.A__1.C,mcs,7,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8f1g__1__1.A__1.C/8f1g__1__1.A__1.C_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8f1g__1__1.A__1.C/8f1g__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_8f1g__1__1.A__1.C/predictions/8f1g__1__1.A__1.C/8f1g__1__1.A__1.C_model_7.pdb,0.7461586448273657,29.0,19.0,True,
6b24__1__1.A_1.B_1.C__1.H,,9,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6b24__1__1.A_1.B_1.C__1.H/6b24__1__1.A_1.B_1.C__1.H_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6b24__1__1.A_1.B_1.C__1.H/6b24__1__1.A_1.B_1.C__1.H_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6b24__1__1.A_1.B_1.C__1.H/predictions/6b24__1__1.A_1.B_1.C__1.H/6b24__1__1.A_1.B_1.C__1.H_model_9.pdb,,,,False,Too few common CA atoms to superpose: 0
6b24__1__1.A_1.B_1.C__1.H,,8,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6b24__1__1.A_1.B_1.C__1.H/6b24__1__1.A_1.B_1.C__1.H_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6b24__1__1.A_1.B_1.C__1.H/6b24__1__1.A_1.B_1.C__1.H_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6b24__1__1.A_1.B_1.C__1.H/predictions/6b24__1__1.A_1.B_1.C__1.H/6b24__1__1.A_1.B_1.C__1.H_model_8.pdb,,,,False,Too few common CA atoms to superpose: 0
6b24__1__1.A_1.B_1.C__1.H,,3,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6b24__1__1.A_1.B_1.C__1.H/6b24__1__1.A_1.B_1.C__1.H_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6b24__1__1.A_1.B_1.C__1.H/6b24__1__1.A_1.B_1.C__1.H_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6b24__1__1.A_1.B_1.C__1.H/predictions/6b24__1__1.A_1.B_1.C__1.H/6b24__1__1.A_1.B_1.C__1.H_model_3.pdb,,,,False,Too few common CA atoms to superpose: 0
6b24__1__1.A_1.B_1.C__1.H,,2,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6b24__1__1.A_1.B_1.C__1.H/6b24__1__1.A_1.B_1.C__1.H_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6b24__1__1.A_1.B_1.C__1.H/6b24__1__1.A_1.B_1.C__1.H_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6b24__1__1.A_1.B_1.C__1.H/predictions/6b24__1__1.A_1.B_1.C__1.H/6b24__1__1.A_1.B_1.C__1.H_model_2.pdb,,,,False,Too few common CA atoms to superpose: 0
6b24__1__1.A_1.B_1.C__1.H,,0,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6b24__1__1.A_1.B_1.C__1.H/6b24__1__1.A_1.B_1.C__1.H_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6b24__1__1.A_1.B_1.C__1.H/6b24__1__1.A_1.B_1.C__1.H_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6b24__1__1.A_1.B_1.C__1.H/predictions/6b24__1__1.A_1.B_1.C__1.H/6b24__1__1.A_1.B_1.C__1.H_model_0.pdb,,,,False,Too few common CA atoms to superpose: 0
5u1y__1__1.A_2.A__2.E,mcs,5,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5u1y__1__1.A_2.A__2.E/5u1y__1__1.A_2.A__2.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5u1y__1__1.A_2.A__2.E/5u1y__1__1.A_2.A__2.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5u1y__1__1.A_2.A__2.E/predictions/5u1y__1__1.A_2.A__2.E/5u1y__1__1.A_2.A__2.E_model_5.pdb,0.5346656953226325,27.0,21.0,True,
5u1y__1__1.A_2.A__2.E,mcs,4,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5u1y__1__1.A_2.A__2.E/5u1y__1__1.A_2.A__2.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5u1y__1__1.A_2.A__2.E/5u1y__1__1.A_2.A__2.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5u1y__1__1.A_2.A__2.E/predictions/5u1y__1__1.A_2.A__2.E/5u1y__1__1.A_2.A__2.E_model_4.pdb,0.5344629074910427,27.0,21.0,True,
5u1y__1__1.A_2.A__2.E,mcs,6,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5u1y__1__1.A_2.A__2.E/5u1y__1__1.A_2.A__2.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5u1y__1__1.A_2.A__2.E/5u1y__1__1.A_2.A__2.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5u1y__1__1.A_2.A__2.E/predictions/5u1y__1__1.A_2.A__2.E/5u1y__1__1.A_2.A__2.E_model_6.pdb,0.5705746378176304,27.0,21.0,True,
5u1y__1__1.A_2.A__2.E,mcs,7,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5u1y__1__1.A_2.A__2.E/5u1y__1__1.A_2.A__2.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5u1y__1__1.A_2.A__2.E/5u1y__1__1.A_2.A__2.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5u1y__1__1.A_2.A__2.E/predictions/5u1y__1__1.A_2.A__2.E/5u1y__1__1.A_2.A__2.E_model_7.pdb,0.555335836308697,27.0,21.0,True,
5u1y__1__1.A_2.A__2.E,mcs,3,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5u1y__1__1.A_2.A__2.E/5u1y__1__1.A_2.A__2.E_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5u1y__1__1.A_2.A__2.E/5u1y__1__1.A_2.A__2.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5u1y__1__1.A_2.A__2.E/predictions/5u1y__1__1.A_2.A__2.E/5u1y__1__1.A_2.A__2.E_model_3.pdb,0.5612761535080504,27.0,21.0,True,
6iqx__2__1.B__1.Q,mcs,9,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6iqx__2__1.B__1.Q/6iqx__2__1.B__1.Q_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6iqx__2__1.B__1.Q/6iqx__2__1.B__1.Q_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6iqx__2__1.B__1.Q/predictions/6iqx__2__1.B__1.Q/6iqx__2__1.B__1.Q_model_9.pdb,0.015030747900848417,14.0,11.0,True,
6iqx__2__1.B__1.Q,mcs,8,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6iqx__2__1.B__1.Q/6iqx__2__1.B__1.Q_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6iqx__2__1.B__1.Q/6iqx__2__1.B__1.Q_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6iqx__2__1.B__1.Q/predictions/6iqx__2__1.B__1.Q/6iqx__2__1.B__1.Q_model_8.pdb,0.012641200095935482,14.0,11.0,True,
6iqx__2__1.B__1.Q,mcs,3,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6iqx__2__1.B__1.Q/6iqx__2__1.B__1.Q_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6iqx__2__1.B__1.Q/6iqx__2__1.B__1.Q_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6iqx__2__1.B__1.Q/predictions/6iqx__2__1.B__1.Q/6iqx__2__1.B__1.Q_model_3.pdb,0.012205150727619461,14.0,11.0,True,
6iqx__2__1.B__1.Q,mcs,2,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6iqx__2__1.B__1.Q/6iqx__2__1.B__1.Q_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6iqx__2__1.B__1.Q/6iqx__2__1.B__1.Q_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6iqx__2__1.B__1.Q/predictions/6iqx__2__1.B__1.Q/6iqx__2__1.B__1.Q_model_2.pdb,0.013261282672418176,14.0,11.0,True,
6iqx__2__1.B__1.Q,mcs,0,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6iqx__2__1.B__1.Q/6iqx__2__1.B__1.Q_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/6iqx__2__1.B__1.Q/6iqx__2__1.B__1.Q_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_6iqx__2__1.B__1.Q/predictions/6iqx__2__1.B__1.Q/6iqx__2__1.B__1.Q_model_0.pdb,0.014925804726029786,14.0,11.0,True,
8bf4__1__1.B__1.H,mcs,9,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8bf4__1__1.B__1.H/8bf4__1__1.B__1.H_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8bf4__1__1.B__1.H/8bf4__1__1.B__1.H_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_8bf4__1__1.B__1.H/predictions/8bf4__1__1.B__1.H/8bf4__1__1.B__1.H_model_9.pdb,0.008029560003207736,14.0,13.0,True,
8bf4__1__1.B__1.H,mcs,8,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8bf4__1__1.B__1.H/8bf4__1__1.B__1.H_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8bf4__1__1.B__1.H/8bf4__1__1.B__1.H_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_8bf4__1__1.B__1.H/predictions/8bf4__1__1.B__1.H/8bf4__1__1.B__1.H_model_8.pdb,0.008612630137862483,14.0,13.0,True,
8bf4__1__1.B__1.H,mcs,3,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8bf4__1__1.B__1.H/8bf4__1__1.B__1.H_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8bf4__1__1.B__1.H/8bf4__1__1.B__1.H_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_8bf4__1__1.B__1.H/predictions/8bf4__1__1.B__1.H/8bf4__1__1.B__1.H_model_3.pdb,0.008024880205136357,14.0,13.0,True,
8bf4__1__1.B__1.H,mcs,2,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8bf4__1__1.B__1.H/8bf4__1__1.B__1.H_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8bf4__1__1.B__1.H/8bf4__1__1.B__1.H_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_8bf4__1__1.B__1.H/predictions/8bf4__1__1.B__1.H/8bf4__1__1.B__1.H_model_2.pdb,0.007047096489842734,14.0,13.0,True,
8bf4__1__1.B__1.H,mcs,0,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8bf4__1__1.B__1.H/8bf4__1__1.B__1.H_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/8bf4__1__1.B__1.H/8bf4__1__1.B__1.H_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_8bf4__1__1.B__1.H/predictions/8bf4__1__1.B__1.H/8bf4__1__1.B__1.H_model_0.pdb,0.007177216144336415,14.0,13.0,True,
5h47__10__1.J__1.PB,mcs,3,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5h47__10__1.J__1.PB/5h47__10__1.J__1.PB_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5h47__10__1.J__1.PB/5h47__10__1.J__1.PB_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5h47__10__1.J__1.PB/predictions/5h47__10__1.J__1.PB/5h47__10__1.J__1.PB_model_3.pdb,0.0,13.0,16.0,True,
5h47__10__1.J__1.PB,mcs,2,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5h47__10__1.J__1.PB/5h47__10__1.J__1.PB_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5h47__10__1.J__1.PB/5h47__10__1.J__1.PB_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5h47__10__1.J__1.PB/predictions/5h47__10__1.J__1.PB/5h47__10__1.J__1.PB_model_2.pdb,0.0,13.0,16.0,True,
5h47__10__1.J__1.PB,mcs,0,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5h47__10__1.J__1.PB/5h47__10__1.J__1.PB_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5h47__10__1.J__1.PB/5h47__10__1.J__1.PB_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5h47__10__1.J__1.PB/predictions/5h47__10__1.J__1.PB/5h47__10__1.J__1.PB_model_0.pdb,0.0,13.0,16.0,True,
5h47__10__1.J__1.PB,mcs,1,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5h47__10__1.J__1.PB/5h47__10__1.J__1.PB_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5h47__10__1.J__1.PB/5h47__10__1.J__1.PB_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5h47__10__1.J__1.PB/predictions/5h47__10__1.J__1.PB/5h47__10__1.J__1.PB_model_1.pdb,0.0,13.0,16.0,True,
5h47__10__1.J__1.PB,mcs,5,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5h47__10__1.J__1.PB/5h47__10__1.J__1.PB_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5h47__10__1.J__1.PB/5h47__10__1.J__1.PB_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_5h47__10__1.J__1.PB/predictions/5h47__10__1.J__1.PB/5h47__10__1.J__1.PB_model_5.pdb,0.0,13.0,16.0,True,
4myw__2__1.C__1.F,mcs,8,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4myw__2__1.C__1.F/4myw__2__1.C__1.F_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4myw__2__1.C__1.F/4myw__2__1.C__1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_4myw__2__1.C__1.F/predictions/4myw__2__1.C__1.F/4myw__2__1.C__1.F_model_8.pdb,0.019864161080370646,28.0,11.0,True,
4myw__2__1.C__1.F,mcs,9,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4myw__2__1.C__1.F/4myw__2__1.C__1.F_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4myw__2__1.C__1.F/4myw__2__1.C__1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_4myw__2__1.C__1.F/predictions/4myw__2__1.C__1.F/4myw__2__1.C__1.F_model_9.pdb,0.017310735845310878,28.0,11.0,True,
4myw__2__1.C__1.F,mcs,7,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4myw__2__1.C__1.F/4myw__2__1.C__1.F_protein.pdb,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4myw__2__1.C__1.F/4myw__2__1.C__1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/boltz/inference/plinder_set_0/boltz_results_4myw__2__1.C__1.F/predictions/4myw__2__1.C__1.F/4myw__2__1.C__1.F_model_7.pdb,0.02034161016535947,28.0,11.0,True,
