target_id,rank,score,method,ref_path,pred_path,rmsd,n_atoms,alignment_method,ref_atoms,pred_atoms,success,error
2d3n__1__1.A__1.E,5,0.66,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2d3n__1__1.A__1.E/2d3n__1__1.A__1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/2d3n__1__1.A__1.E/rank5_score0.66.sdf,2.711522029610143,34,global,34,34,True,
2d3n__1__1.A__1.E,8,0.62,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2d3n__1__1.A__1.E/2d3n__1__1.A__1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/2d3n__1__1.A__1.E/rank8_score0.62.sdf,2.344645809669593,34,global,34,34,True,
2d3n__1__1.A__1.E,9,0.61,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2d3n__1__1.A__1.E/2d3n__1__1.A__1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/2d3n__1__1.A__1.E/rank9_score0.61.sdf,2.703666134305997,34,global,34,34,True,
2d3n__1__1.A__1.E,4,0.66,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2d3n__1__1.A__1.E/2d3n__1__1.A__1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/2d3n__1__1.A__1.E/rank4_score0.66.sdf,1.8554561277681636,34,global,34,34,True,
2d3n__1__1.A__1.E,2,0.78,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2d3n__1__1.A__1.E/2d3n__1__1.A__1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/2d3n__1__1.A__1.E/rank2_score0.78.sdf,1.6927251977930222,34,global,34,34,True,
2d3n__1__1.A__1.E,3,0.74,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2d3n__1__1.A__1.E/2d3n__1__1.A__1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/2d3n__1__1.A__1.E/rank3_score0.74.sdf,1.7081327001335933,34,global,34,34,True,
2d3n__1__1.A__1.E,7,0.64,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2d3n__1__1.A__1.E/2d3n__1__1.A__1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/2d3n__1__1.A__1.E/rank7_score0.64.sdf,1.12622756701661,34,global,34,34,True,
2d3n__1__1.A__1.E,1,0.86,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/2d3n__1__1.A__1.E/2d3n__1__1.A__1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/2d3n__1__1.A__1.E/rank1_score0.86.sdf,1.7173726602499568,34,global,34,34,True,
1uoo__1__1.A__1.B,3,0.82,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1uoo__1__1.A__1.B/1uoo__1__1.A__1.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1uoo__1__1.A__1.B/rank3_score0.82.sdf,3.0248679827511156,34,global,34,34,True,
1uoo__1__1.A__1.B,6,0.66,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1uoo__1__1.A__1.B/1uoo__1__1.A__1.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1uoo__1__1.A__1.B/rank6_score0.66.sdf,3.5335082706244236,34,global,34,34,True,
1uoo__1__1.A__1.B,5,0.71,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1uoo__1__1.A__1.B/1uoo__1__1.A__1.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1uoo__1__1.A__1.B/rank5_score0.71.sdf,3.6564679080500784,34,global,34,34,True,
1uoo__1__1.A__1.B,9,0.46,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1uoo__1__1.A__1.B/1uoo__1__1.A__1.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1uoo__1__1.A__1.B/rank9_score0.46.sdf,1.4914036751102284,34,global,34,34,True,
1uoo__1__1.A__1.B,8,0.53,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1uoo__1__1.A__1.B/1uoo__1__1.A__1.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1uoo__1__1.A__1.B/rank8_score0.53.sdf,1.9749073075617847,34,global,34,34,True,
1uoo__1__1.A__1.B,1,0.83,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1uoo__1__1.A__1.B/1uoo__1__1.A__1.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1uoo__1__1.A__1.B/rank1_score0.83.sdf,1.8571319109609306,34,global,34,34,True,
1uoo__1__1.A__1.B,7,0.64,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1uoo__1__1.A__1.B/1uoo__1__1.A__1.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1uoo__1__1.A__1.B/rank7_score0.64.sdf,3.0360755368990824,34,global,34,34,True,
1uoo__1__1.A__1.B,2,0.83,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1uoo__1__1.A__1.B/1uoo__1__1.A__1.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1uoo__1__1.A__1.B/rank2_score0.83.sdf,3.418294257381885,34,global,34,34,True,
1uoo__1__1.A__1.B,4,0.76,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1uoo__1__1.A__1.B/1uoo__1__1.A__1.B_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1uoo__1__1.A__1.B/rank4_score0.76.sdf,3.2923852424943445,34,global,34,34,True,
1siw__1__1.B_1.C__1.L,6,0.58,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1siw__1__1.B_1.C__1.L/1siw__1__1.B_1.C__1.L_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1siw__1__1.B_1.C__1.L/rank6_score0.58.sdf,0.9877123048228933,43,global,43,43,True,
1siw__1__1.B_1.C__1.L,3,0.82,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1siw__1__1.B_1.C__1.L/1siw__1__1.B_1.C__1.L_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1siw__1__1.B_1.C__1.L/rank3_score0.82.sdf,1.0799279647440554,43,global,43,43,True,
1siw__1__1.B_1.C__1.L,5,0.59,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1siw__1__1.B_1.C__1.L/1siw__1__1.B_1.C__1.L_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1siw__1__1.B_1.C__1.L/rank5_score0.59.sdf,1.3336983024849935,43,global,43,43,True,
1siw__1__1.B_1.C__1.L,9,0.42,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1siw__1__1.B_1.C__1.L/1siw__1__1.B_1.C__1.L_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1siw__1__1.B_1.C__1.L/rank9_score0.42.sdf,1.1476481767027917,43,global,43,43,True,
1siw__1__1.B_1.C__1.L,8,0.58,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1siw__1__1.B_1.C__1.L/1siw__1__1.B_1.C__1.L_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1siw__1__1.B_1.C__1.L/rank8_score0.58.sdf,1.2311075021752662,43,global,43,43,True,
1siw__1__1.B_1.C__1.L,1,0.96,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1siw__1__1.B_1.C__1.L/1siw__1__1.B_1.C__1.L_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1siw__1__1.B_1.C__1.L/rank1_score0.96.sdf,0.9236359823625878,43,global,43,43,True,
1siw__1__1.B_1.C__1.L,7,0.58,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1siw__1__1.B_1.C__1.L/1siw__1__1.B_1.C__1.L_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1siw__1__1.B_1.C__1.L/rank7_score0.58.sdf,0.8060669334407934,43,global,43,43,True,
1siw__1__1.B_1.C__1.L,4,0.74,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1siw__1__1.B_1.C__1.L/1siw__1__1.B_1.C__1.L_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1siw__1__1.B_1.C__1.L/rank4_score0.74.sdf,0.9768226682660865,43,global,43,43,True,
1siw__1__1.B_1.C__1.L,2,0.95,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1siw__1__1.B_1.C__1.L/1siw__1__1.B_1.C__1.L_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1siw__1__1.B_1.C__1.L/rank2_score0.95.sdf,0.15167975300395867,43,global,43,43,True,
3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA,9,0.31,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA/3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA/rank9_score0.31.sdf,1.7248511288443777,23,global,23,23,True,
3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA,1,0.98,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA/3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA/rank1_score0.98.sdf,1.1000513877290456,23,global,23,23,True,
3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA,7,0.5,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA/3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA/rank7_score0.50.sdf,1.9084562758461678,23,global,23,23,True,
3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA,5,0.58,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA/3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA/rank5_score0.58.sdf,2.2371426006883577,23,global,23,23,True,
3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA,3,0.76,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA/3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA/rank3_score0.76.sdf,1.930502474599856,23,global,23,23,True,
3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA,4,0.6,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA/3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA/rank4_score0.60.sdf,1.860447435886271,23,global,23,23,True,
3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA,2,0.97,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA/3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA/rank2_score0.97.sdf,0.28280958025330444,23,global,23,23,True,
3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA,8,0.32,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA/3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA/rank8_score0.32.sdf,0.5115165687579815,23,global,23,23,True,
3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA,6,0.54,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA/3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3ogm__2__1.E_1.F__1.CA_1.DA_1.EA_1.FA/rank6_score0.54.sdf,1.1918600964108117,23,global,23,23,True,
7ee5__1__1.A__1.H,1,0.72,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7ee5__1__1.A__1.H/7ee5__1__1.A__1.H_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/7ee5__1__1.A__1.H/rank1_score0.72.sdf,0.7361923565279815,22,global,22,22,True,
7ee5__1__1.A__1.H,2,0.28,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7ee5__1__1.A__1.H/7ee5__1__1.A__1.H_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/7ee5__1__1.A__1.H/rank2_score0.28.sdf,0.561950884277457,22,global,22,22,True,
7ee5__1__1.A__1.H,3,0.24,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7ee5__1__1.A__1.H/7ee5__1__1.A__1.H_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/7ee5__1__1.A__1.H/rank3_score0.24.sdf,1.101734062246173,22,global,22,22,True,
7ee5__1__1.A__1.H,7,0.19,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7ee5__1__1.A__1.H/7ee5__1__1.A__1.H_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/7ee5__1__1.A__1.H/rank7_score0.19.sdf,1.093655304279327,22,global,22,22,True,
7ee5__1__1.A__1.H,4,0.2,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7ee5__1__1.A__1.H/7ee5__1__1.A__1.H_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/7ee5__1__1.A__1.H/rank4_score0.20.sdf,1.4223996068285767,22,global,22,22,True,
7ee5__1__1.A__1.H,5,0.2,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7ee5__1__1.A__1.H/7ee5__1__1.A__1.H_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/7ee5__1__1.A__1.H/rank5_score0.20.sdf,1.6569777720040082,22,global,22,22,True,
7ee5__1__1.A__1.H,6,0.19,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7ee5__1__1.A__1.H/7ee5__1__1.A__1.H_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/7ee5__1__1.A__1.H/rank6_score0.19.sdf,1.3182699863416951,22,global,22,22,True,
7ee5__1__1.A__1.H,8,0.18,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7ee5__1__1.A__1.H/7ee5__1__1.A__1.H_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/7ee5__1__1.A__1.H/rank8_score0.18.sdf,1.0777309407420526,22,global,22,22,True,
7ee5__1__1.A__1.H,9,0.17,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7ee5__1__1.A__1.H/7ee5__1__1.A__1.H_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/7ee5__1__1.A__1.H/rank9_score0.17.sdf,1.4837906462909165,22,global,22,22,True,
4kgq__1__3.A_3.B__3.F,9,0.2,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4kgq__1__3.A_3.B__3.F/4kgq__1__3.A_3.B__3.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4kgq__1__3.A_3.B__3.F/rank9_score0.20.sdf,1.7519589820216668,28,global,28,28,True,
4kgq__1__3.A_3.B__3.F,3,0.34,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4kgq__1__3.A_3.B__3.F/4kgq__1__3.A_3.B__3.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4kgq__1__3.A_3.B__3.F/rank3_score0.34.sdf,1.1946998931670605,28,global,28,28,True,
4kgq__1__3.A_3.B__3.F,4,0.27,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4kgq__1__3.A_3.B__3.F/4kgq__1__3.A_3.B__3.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4kgq__1__3.A_3.B__3.F/rank4_score0.27.sdf,0.8763121153726349,28,global,28,28,True,
4kgq__1__3.A_3.B__3.F,7,0.22,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4kgq__1__3.A_3.B__3.F/4kgq__1__3.A_3.B__3.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4kgq__1__3.A_3.B__3.F/rank7_score0.22.sdf,1.1610425603460117,28,global,28,28,True,
4kgq__1__3.A_3.B__3.F,2,0.34,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4kgq__1__3.A_3.B__3.F/4kgq__1__3.A_3.B__3.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4kgq__1__3.A_3.B__3.F/rank2_score0.34.sdf,1.140656478870999,28,global,28,28,True,
4kgq__1__3.A_3.B__3.F,5,0.27,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4kgq__1__3.A_3.B__3.F/4kgq__1__3.A_3.B__3.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4kgq__1__3.A_3.B__3.F/rank5_score0.27.sdf,0.6243999250393584,28,global,28,28,True,
4kgq__1__3.A_3.B__3.F,6,0.23,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4kgq__1__3.A_3.B__3.F/4kgq__1__3.A_3.B__3.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4kgq__1__3.A_3.B__3.F/rank6_score0.23.sdf,0.7246734983094104,28,global,28,28,True,
4kgq__1__3.A_3.B__3.F,8,0.22,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4kgq__1__3.A_3.B__3.F/4kgq__1__3.A_3.B__3.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4kgq__1__3.A_3.B__3.F/rank8_score0.22.sdf,2.0343912345985564,28,global,28,28,True,
4kgq__1__3.A_3.B__3.F,1,0.42,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4kgq__1__3.A_3.B__3.F/4kgq__1__3.A_3.B__3.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4kgq__1__3.A_3.B__3.F/rank1_score0.42.sdf,1.0481504756425626,28,global,28,28,True,
7vbv__1__1.B__1.N,9,0.23,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7vbv__1__1.B__1.N/7vbv__1__1.B__1.N_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/7vbv__1__1.B__1.N/rank9_score0.23.sdf,0.912092432266428,21,global,21,21,True,
7vbv__1__1.B__1.N,4,0.68,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7vbv__1__1.B__1.N/7vbv__1__1.B__1.N_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/7vbv__1__1.B__1.N/rank4_score0.68.sdf,0.8612672927679625,21,global,21,21,True,
7vbv__1__1.B__1.N,1,0.99,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7vbv__1__1.B__1.N/7vbv__1__1.B__1.N_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/7vbv__1__1.B__1.N/rank1_score0.99.sdf,0.14044448427065792,21,global,21,21,True,
7vbv__1__1.B__1.N,7,0.3,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7vbv__1__1.B__1.N/7vbv__1__1.B__1.N_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/7vbv__1__1.B__1.N/rank7_score0.30.sdf,0.8397973039109596,21,global,21,21,True,
7vbv__1__1.B__1.N,5,0.34,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7vbv__1__1.B__1.N/7vbv__1__1.B__1.N_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/7vbv__1__1.B__1.N/rank5_score0.34.sdf,0.5266727478409138,21,global,21,21,True,
7vbv__1__1.B__1.N,6,0.31,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7vbv__1__1.B__1.N/7vbv__1__1.B__1.N_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/7vbv__1__1.B__1.N/rank6_score0.31.sdf,0.8246796974284571,21,global,21,21,True,
7vbv__1__1.B__1.N,2,0.79,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7vbv__1__1.B__1.N/7vbv__1__1.B__1.N_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/7vbv__1__1.B__1.N/rank2_score0.79.sdf,0.7521225854378784,21,global,21,21,True,
7vbv__1__1.B__1.N,8,0.23,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7vbv__1__1.B__1.N/7vbv__1__1.B__1.N_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/7vbv__1__1.B__1.N/rank8_score0.23.sdf,0.47701276732569414,21,global,21,21,True,
7vbv__1__1.B__1.N,3,0.71,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7vbv__1__1.B__1.N/7vbv__1__1.B__1.N_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/7vbv__1__1.B__1.N/rank3_score0.71.sdf,0.5033626210741508,21,global,21,21,True,
3ca5__2__2.A__2.D,4,0.45,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3ca5__2__2.A__2.D/3ca5__2__2.A__2.D_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3ca5__2__2.A__2.D/rank4_score0.45.sdf,0.9475696779620804,28,global,28,28,True,
3ca5__2__2.A__2.D,7,0.41,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3ca5__2__2.A__2.D/3ca5__2__2.A__2.D_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3ca5__2__2.A__2.D/rank7_score0.41.sdf,0.48968714737915336,28,global,28,28,True,
3ca5__2__2.A__2.D,9,0.37,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3ca5__2__2.A__2.D/3ca5__2__2.A__2.D_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3ca5__2__2.A__2.D/rank9_score0.37.sdf,2.1712452840842356,28,global,28,28,True,
