rmsd_≤_2å,mol_pred_loaded,mol_true_loaded,mol_cond_loaded,sanitization,molecular_formula,molecular_bonds,tetrahedral_chirality,double_bond_stereochemistry,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,double_bond_flatness,internal_energy,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,rmsd,pb_valid,method,post-processing,dataset,docked_ligand_successfully_loaded,method_category,method_assignment_index,rmsd_within_threshold,rmsd_within_threshold_and_pb_valid,RMSD ≤ 2 Å & PB-Valid,RMSD ≤ 2 Å
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,5.17726561470603,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.5668799387877471,True,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,True,True,1,1
False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,52.91672452530485,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,5.109613156409973,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,22.110363245764532,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.17518287032686,True,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,True,True,1,1
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.3562573874453183,True,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,True,True,1,1
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.6004984902713596,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,True,False,0,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,46.97855959711327,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,50.04359680108065,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,5.895251807720224,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,1.943665858297068,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,True,False,0,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,4.598057212859283,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,1.1582806568358115,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,True,False,0,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,19.643437679807377,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,16.179850098895454,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,36.08963809653332,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,4.829985875188057,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,18.64462984446989,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,3.940050344935329,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.3502802306725288,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,True,False,0,1
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,1.0132879043983494,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,True,False,0,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,8.787637664200357,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.8751491675616627,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,True,False,0,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,13.162780560845531,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,0.77093143339729,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,True,False,0,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,4.773874748356934,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,49.12851775657578,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,5.209570402740624,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,53.73181910690636,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.3868886394750285,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,True,False,0,1
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.747803701331215,True,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,True,True,1,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,52.639880941032345,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,36.86458079606068,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.9255341952984056,True,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,True,True,1,1
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.5326226935680678,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,True,False,0,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,6.4569296804426966,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,2.2679398649234708,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,30.96115461008013,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,19.40000610575505,True,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,9.182192265264272,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,4.36085575436257,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,6.55390949818386,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,50.198053621448494,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,27.48286295691068,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,11.61969544451718,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,37.69389827247183,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.7376209866862519,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,True,False,0,1
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,1.783343182802193,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,True,False,0,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2.826995975117993,True,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.1793607844930236,True,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,True,True,1,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,4.450898429375882,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,1.1289969005667653,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,True,False,0,1
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,1.5948927640813093,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,True,False,0,1
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.6240886009359424,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,True,False,0,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,2.82156388534637,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,14.9417000062465,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,49.59719358124006,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,39.24870242721408,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,50.76451505980258,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,14.11639520048408,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,9.527898257909609,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,0.7756796740063928,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,True,False,0,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,10.578692878487796,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4.667151326600051,True,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,42.88335004876102,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,1.4599612943880087,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,True,False,0,1
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,6.431676228666987,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,False,False,0,0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,1.6183206316657404,False,DiffDock-L,none,Posebusters Benchmark set,True,DL-based blind,0,True,False,0,1
